Product ID,Location ID,Date,On-Hand Quantity,Available Quantity,In-Transit Quantity,Safety Stock Level,Reorder Point,Inventory Value,Inventory Status
PROD003,RTL02,6/24/25,380,353,17,71,97,"29,968",Available
PROD002,WH002,6/26/25,487,448,30,57,21,"15,028",Available
PROD004,RTL02,6/30/25,159,75,96,98,86,"33,735",Out of Stock
PROD005,WH002,7/10/25,737,705,6,117,42,"29,909",Available
PROD003,RTL02,7/3/25,711,711,2,29,161,"5,561",Available
PROD002,WH002,7/5/25,855,758,29,68,108,"4,635",Available
PROD001,WH001,7/8/25,760,727,146,129,110,"44,059",Available
PROD002,RTL02,6/27/25,968,929,123,45,143,"25,527",Available
PROD003,WH001,7/8/25,363,306,148,92,144,"46,343",Available
PROD003,WH001,6/28/25,974,889,175,120,114,"36,134",Available
PROD002,WH002,6/19/25,211,146,32,101,162,"30,255",Available
PROD002,WH001,7/5/25,840,763,183,110,70,"36,818",Available
PROD002,RTL02,7/2/25,797,739,166,103,111,"49,392",Available
PROD005,WH001,6/21/25,629,607,1,28,68,"18,990",Available
PROD003,RTL02,6/28/25,433,422,139,96,192,"42,560",Available
PROD004,RTL01,6/17/25,250,234,115,126,107,"42,053",Available
PROD005,RTL01,7/2/25,483,405,123,59,118,"36,685",Available
PROD003,WH002,6/23/25,711,634,101,140,112,"20,636",Available
PROD001,WH001,7/7/25,759,687,183,52,84,"43,868",Available
PROD002,RTL02,6/27/25,824,735,6,122,107,"1,977",Available
PROD001,RTL01,7/3/25,564,469,147,52,35,"6,468",Available
PROD003,WH001,6/17/25,262,234,10,130,187,"19,706",Available
PROD003,RTL01,7/10/25,871,860,136,149,125,"6,062",Available
PROD005,WH001,6/19/25,283,208,85,50,184,"34,795",Available
PROD004,WH001,7/7/25,420,384,150,94,147,"24,488",Available
PROD005,RTL02,6/23/25,130,103,186,14,104,"42,549",Available
PROD003,RTL01,6/27/25,698,675,3,84,185,"27,718",Available
PROD005,RTL01,6/18/25,285,233,153,129,79,"1,308",Available
PROD002,WH001,6/19/25,878,836,151,83,23,"39,102",Available
PROD002,RTL01,7/9/25,79,53,114,84,155,"46,187",Low
PROD004,RTL02,6/24/25,264,168,3,137,18,"14,968",Available
PROD004,WH001,7/8/25,582,495,158,21,110,"3,018",Available
PROD001,RTL02,7/5/25,270,190,3,138,31,"40,810",Available
PROD004,RTL01,6/17/25,938,920,105,111,148,"27,046",Available
PROD002,WH001,7/7/25,54,0,45,150,119,"26,647",Low
PROD005,WH001,6/12/25,685,660,124,55,117,"25,520",Available
PROD005,WH002,7/4/25,266,250,200,82,11,"9,903",Available
PROD003,WH001,6/13/25,814,739,65,11,162,"27,796",Available
PROD003,WH001,6/23/25,770,687,40,63,190,"7,988",Available
PROD002,RTL01,7/8/25,796,796,108,37,150,"23,743",Available
PROD005,WH002,6/24/25,185,174,34,86,106,"6,992",Available
PROD001,WH001,6/11/25,877,851,165,65,181,"30,153",Available
PROD003,WH002,6/24/25,789,768,186,140,27,"15,141",Available
PROD005,WH001,6/18/25,947,876,130,136,67,"1,861",Available
PROD001,WH002,6/15/25,517,499,128,33,22,"16,340",Available
PROD002,RTL02,7/9/25,916,823,54,101,33,"2,594",Available
PROD001,WH002,7/6/25,725,711,35,118,115,"19,749",Available
PROD005,WH001,6/16/25,508,496,15,60,147,"45,127",Available
PROD004,RTL01,7/10/25,783,734,64,74,129,"26,307",Available
PROD005,WH001,6/13/25,127,71,89,105,88,"40,744",Low
PROD004,RTL01,7/3/25,657,623,92,144,23,"24,194",Available
PROD005,WH001,6/13/25,802,713,172,35,13,"27,697",Available
PROD002,WH002,6/27/25,322,297,147,64,83,"48,222",Available
PROD004,RTL02,6/14/25,411,333,76,43,51,"25,398",Available
PROD005,RTL01,7/3/25,842,790,50,96,69,"43,908",Available
PROD003,RTL01,7/6/25,729,676,166,110,90,"46,025",Available
PROD003,RTL02,7/4/25,103,72,187,123,200,"27,624",Available
PROD003,WH002,6/19/25,721,628,21,83,163,"20,262",Available
PROD003,WH001,6/16/25,64,37,118,26,94,"27,216",Available
PROD002,WH001,6/23/25,507,456,110,132,108,"17,223",Available
PROD002,WH002,6/14/25,218,217,173,69,43,"29,299",Available
PROD003,RTL01,7/3/25,908,862,192,75,75,"18,441",Available
PROD004,WH001,6/23/25,709,658,7,94,138,"15,811",Available
PROD002,WH001,7/2/25,801,777,3,63,131,"33,786",Available
PROD002,RTL01,6/15/25,911,890,178,31,139,"6,992",Available
PROD002,RTL02,6/10/25,590,540,141,147,58,"16,581",Available
PROD003,RTL01,6/26/25,988,923,115,80,96,"44,414",Available
PROD004,RTL01,6/20/25,828,820,126,142,102,"31,542",Available
PROD005,RTL02,6/14/25,944,910,184,76,11,"1,095",Available
PROD002,RTL02,6/11/25,802,705,187,104,62,"20,635",Available
PROD002,RTL02,6/21/25,75,46,43,34,65,"32,081",Available
PROD004,WH001,6/11/25,773,765,96,10,10,"9,516",Available
PROD003,WH002,6/25/25,935,843,38,47,92,"4,989",Available
PROD001,RTL02,6/24/25,465,447,2,117,10,"47,878",Available
PROD003,WH002,6/17/25,214,159,127,128,105,"7,239",Available
PROD005,RTL01,6/17/25,845,799,182,37,86,"33,114",Available
PROD003,RTL01,6/17/25,446,350,163,112,147,"2,529",Available
PROD005,RTL02,6/25/25,138,73,114,37,73,"45,000",Available
PROD003,WH001,7/1/25,569,521,151,37,113,"42,934",Available
PROD001,RTL01,6/15/25,847,800,35,120,124,"24,869",Available
PROD002,WH002,7/2/25,734,688,152,133,94,"25,449",Available
PROD004,RTL02,6/27/25,297,277,128,53,142,"4,247",Available
PROD003,WH001,6/10/25,70,0,70,10,116,"28,698",Available
PROD003,RTL01,6/10/25,757,731,27,143,118,"19,457",Available
PROD003,WH001,7/6/25,653,556,154,25,32,"2,693",Available
PROD002,WH002,7/8/25,148,108,99,32,15,"11,984",Available
PROD005,WH001,7/1/25,600,534,83,143,25,"4,993",Available
PROD003,RTL01,6/23/25,184,120,48,116,88,"49,936",Available
PROD002,WH002,6/23/25,521,460,101,39,96,"44,158",Available
PROD004,RTL01,6/10/25,496,427,106,22,110,"32,122",Available
PROD002,RTL01,6/12/25,619,571,111,13,50,"21,823",Available
PROD002,WH001,7/3/25,676,648,110,76,167,"29,033",Available
PROD005,WH002,6/15/25,671,620,53,61,158,"35,404",Available
PROD002,WH002,6/15/25,990,933,114,104,81,"40,361",Available
PROD004,WH002,6/21/25,930,849,71,43,111,"29,802",Available
PROD003,RTL02,7/6/25,196,186,66,68,147,"32,790",Available
PROD002,RTL01,7/3/25,239,179,79,84,128,"48,259",Available
PROD001,RTL01,6/26/25,840,785,39,17,88,"22,874",Available
PROD005,RTL01,6/22/25,180,99,134,106,46,"19,132",Out of Stock
PROD001,WH001,6/11/25,762,751,129,42,46,"37,929",Available
PROD004,RTL01,6/21/25,654,640,160,79,64,"42,660",Available
PROD002,WH002,6/19/25,142,133,199,139,32,"48,741",Available
PROD005,RTL02,6/10/25,913,861,157,16,162,"24,463",Available
PROD002,WH002,6/25/25,327,300,179,148,66,"4,089",Available
PROD003,RTL02,6/17/25,629,548,28,103,54,"24,318",Available
PROD001,WH002,7/8/25,903,844,152,105,160,"36,509",Available
PROD002,RTL02,6/19/25,951,894,35,117,70,"11,952",Available
PROD003,RTL01,6/10/25,796,744,195,90,51,"17,266",Available
PROD004,RTL01,7/3/25,710,676,168,51,12,"34,822",Available
PROD002,RTL01,6/18/25,149,120,55,148,83,"11,630",Low
PROD001,WH002,7/5/25,291,275,158,97,85,"18,145",Available
PROD002,WH002,6/10/25,942,896,62,31,49,"43,271",Available
PROD005,WH001,7/3/25,343,331,108,44,113,"7,634",Available
PROD005,RTL02,6/25/25,468,439,98,92,42,"29,138",Available
PROD003,WH002,6/12/25,952,950,54,97,114,"9,560",Available
PROD001,WH001,6/15/25,185,111,169,83,72,"48,999",Available
PROD002,WH001,6/23/25,932,915,76,45,196,"2,121",Available
PROD003,RTL01,6/25/25,425,346,97,31,52,"7,006",Available
PROD002,RTL02,7/8/25,913,900,138,20,83,"12,305",Available
PROD005,WH001,6/29/25,866,804,119,59,23,"42,664",Available
PROD002,WH002,6/25/25,179,156,22,67,174,"24,372",Available
PROD005,RTL02,7/7/25,368,274,68,38,112,"9,022",Available
PROD002,RTL02,7/10/25,315,289,129,61,150,"45,661",Available
PROD003,WH001,6/21/25,783,778,122,54,141,"19,567",Available
PROD002,WH002,7/4/25,615,522,102,48,15,"47,614",Available
PROD001,WH001,6/23/25,283,186,164,125,175,"24,381",Available
PROD003,RTL02,6/16/25,479,421,39,96,59,"21,654",Available
PROD004,WH002,7/2/25,576,563,159,113,85,"22,217",Available
PROD001,RTL01,7/6/25,731,641,165,44,36,"47,158",Available
PROD002,RTL02,6/26/25,328,256,17,132,200,"21,393",Available
PROD004,WH001,7/2/25,179,100,101,67,82,"41,719",Available
PROD001,WH002,7/4/25,937,907,54,101,147,"43,473",Available
PROD002,WH001,6/21/25,750,697,39,30,162,"34,863",Available
PROD004,RTL01,6/28/25,408,345,157,128,84,"40,393",Available
PROD004,WH002,6/28/25,945,942,147,111,130,"32,838",Available
PROD005,RTL02,6/20/25,116,62,49,45,138,"23,500",Available
PROD003,WH002,6/24/25,740,715,90,81,131,"39,539",Available
PROD001,WH001,6/16/25,218,129,194,46,56,"20,796",Available
PROD004,WH002,6/16/25,933,834,27,56,15,"13,448",Available
PROD001,RTL02,7/9/25,769,730,96,112,27,"8,055",Available
PROD002,RTL01,6/10/25,721,642,86,19,96,"24,440",Available
PROD001,WH001,6/16/25,757,710,14,54,29,"1,689",Available
PROD004,WH001,7/10/25,527,444,181,12,135,"17,500",Available
PROD003,RTL01,6/14/25,513,443,90,111,78,"23,884",Available
PROD003,WH001,6/12/25,476,406,163,64,178,"20,050",Available
PROD004,WH001,6/22/25,744,670,45,62,13,"32,020",Available
PROD002,RTL01,6/26/25,834,803,122,76,133,"10,370",Available
PROD003,RTL01,7/6/25,145,83,38,20,16,"31,310",Available
PROD003,WH001,6/28/25,853,794,60,55,84,"6,512",Available
PROD005,WH002,7/2/25,741,689,99,49,21,"2,726",Available
PROD002,RTL01,6/22/25,69,57,78,101,98,"15,433",Out of Stock
PROD004,WH002,7/8/25,235,178,164,26,52,"46,520",Available
PROD005,RTL02,6/14/25,130,110,165,144,159,"28,800",Out of Stock
PROD004,RTL01,7/7/25,682,679,176,27,152,"27,410",Available
PROD005,RTL01,6/23/25,50,37,186,71,78,"11,546",Out of Stock
PROD003,WH002,6/15/25,548,497,32,65,96,"14,059",Available
PROD005,RTL02,6/23/25,400,389,27,73,158,"27,899",Available
PROD002,WH002,6/12/25,374,299,145,136,13,"31,357",Available
PROD004,RTL01,6/25/25,709,615,149,131,141,"29,376",Available
PROD004,RTL02,6/12/25,753,691,41,29,119,"34,641",Available
PROD001,WH001,7/10/25,881,843,130,114,116,"46,399",Available
PROD001,RTL01,6/10/25,263,239,1,150,70,"34,159",Available
PROD003,WH002,6/17/25,846,843,23,113,170,"13,339",Available
PROD001,RTL01,6/27/25,134,114,101,143,101,"9,145",Out of Stock
PROD001,RTL02,6/18/25,212,168,79,129,84,"10,552",Available
PROD001,RTL02,7/7/25,863,808,185,149,188,"45,595",Available
PROD002,WH001,6/27/25,313,225,24,127,161,"47,974",Available
PROD003,WH001,7/4/25,271,215,115,116,35,"47,648",Available
PROD003,RTL01,6/10/25,473,397,102,12,123,"47,611",Available
PROD001,RTL01,7/5/25,640,596,29,55,161,"31,612",Available
PROD001,WH001,6/14/25,247,227,190,121,174,"17,554",Available
PROD002,WH002,6/19/25,397,340,34,22,47,"21,347",Available
PROD002,WH001,6/11/25,776,692,118,75,22,"45,087",Available
PROD005,RTL02,6/23/25,568,555,146,22,48,"17,938",Available
PROD002,WH002,6/13/25,544,447,125,133,169,"35,333",Available
PROD005,WH002,7/5/25,175,106,169,96,32,"14,872",Available
PROD005,RTL02,6/30/25,578,549,45,17,36,"14,938",Available
PROD002,WH001,7/9/25,835,801,116,123,199,"7,591",Available
PROD004,RTL01,6/11/25,980,897,119,44,165,"25,441",Available
PROD001,RTL02,7/8/25,908,828,58,93,32,"26,698",Available
PROD003,RTL02,6/10/25,793,701,159,119,183,"47,403",Available
PROD005,WH002,6/25/25,566,513,200,81,96,"39,224",Available
PROD001,RTL02,6/18/25,58,0,159,16,81,"31,936",Low
PROD005,WH002,6/17/25,808,709,198,25,188,"19,102",Available
PROD003,RTL01,7/2/25,720,689,117,141,24,"41,766",Available
PROD001,RTL01,6/12/25,423,347,191,20,86,"27,360",Available
PROD003,WH001,7/1/25,985,908,200,76,20,"45,400",Available
PROD002,WH002,6/30/25,775,709,86,42,77,"26,241",Available
PROD005,RTL02,6/14/25,974,966,53,123,19,"14,976",Available
PROD005,WH002,7/4/25,363,297,39,12,53,"34,399",Available
PROD002,RTL01,7/4/25,714,616,35,99,182,"21,846",Available
PROD004,RTL01,7/9/25,398,374,1,43,71,"41,967",Available
PROD003,WH001,7/9/25,153,96,144,40,196,"10,381",Available
PROD005,WH001,6/22/25,731,658,103,62,71,"13,386",Available
PROD005,WH001,6/29/25,282,226,152,36,20,"35,577",Available
PROD002,RTL02,6/14/25,911,828,19,136,144,"25,253",Available
PROD004,WH002,7/1/25,861,794,91,49,136,"8,997",Available
PROD005,WH002,7/5/25,565,492,37,117,135,"12,966",Available
PROD004,WH002,6/19/25,813,730,80,27,98,"48,595",Available
PROD003,WH002,6/20/25,225,161,187,39,163,"28,914",Available
PROD003,RTL02,7/2/25,993,950,166,42,37,"6,792",Available
PROD005,WH002,7/1/25,968,898,12,17,173,"13,526",Available
PROD005,WH001,6/14/25,952,908,60,81,28,"43,390",Available
PROD002,RTL01,6/26/25,236,188,176,138,129,"11,283",Available
PROD001,WH002,6/14/25,922,834,104,21,121,"26,336",Available
PROD003,RTL01,6/10/25,89,51,197,94,130,"38,036",Low
PROD001,RTL01,6/29/25,411,374,56,131,131,"31,035",Available
PROD003,RTL02,6/26/25,156,96,159,56,104,"12,961",Available
PROD002,WH002,7/6/25,801,711,26,120,78,"40,039",Available
PROD005,WH002,7/1/25,341,296,120,20,127,"46,606",Available
PROD003,WH001,7/2/25,637,550,163,143,90,"7,648",Available
PROD005,WH002,6/12/25,274,221,122,60,197,"4,481",Available
PROD004,WH002,7/5/25,732,717,20,48,161,"32,123",Available
PROD001,RTL01,6/30/25,817,739,15,39,134,"44,412",Available
PROD005,WH002,7/3/25,745,744,176,31,77,"8,351",Available
PROD003,RTL01,7/3/25,380,365,98,125,116,"7,395",Available
PROD001,RTL01,6/27/25,704,662,35,79,172,"9,133",Available
PROD005,RTL01,6/18/25,953,860,45,81,101,"5,328",Available
PROD004,WH002,6/22/25,755,742,99,22,38,"4,728",Available
PROD001,RTL02,6/10/25,884,865,37,95,189,"41,142",Available
PROD003,WH001,7/2/25,533,445,101,69,167,"19,175",Available
PROD001,WH002,6/30/25,431,401,169,89,67,"46,202",Available
PROD005,RTL02,6/10/25,71,69,114,53,172,"37,565",Available
PROD004,WH001,6/17/25,723,693,171,81,111,"4,763",Available
PROD004,RTL01,6/28/25,746,681,41,39,158,"13,941",Available
PROD001,WH001,7/8/25,304,231,71,53,11,"2,182",Available
PROD002,WH002,6/10/25,885,792,128,48,19,"43,594",Available
PROD001,WH001,6/27/25,537,481,200,118,131,"13,558",Available
PROD004,WH002,6/30/25,230,171,0,82,44,"38,639",Available
PROD002,WH002,6/16/25,217,124,64,140,147,"33,950",Available
PROD003,RTL02,7/9/25,667,594,51,131,92,"12,170",Available
PROD004,RTL02,6/12/25,859,839,154,47,52,"25,471",Available
PROD005,RTL01,6/17/25,591,574,11,62,119,"48,365",Available
PROD003,RTL02,7/8/25,132,104,73,72,98,"49,821",Available
PROD001,RTL02,6/29/25,623,597,54,82,131,"31,018",Available
PROD004,RTL01,6/19/25,159,109,67,34,161,"14,332",Available
PROD004,WH001,6/29/25,119,107,112,85,133,"17,050",Available
PROD002,WH002,6/30/25,985,985,21,57,145,"1,577",Available
PROD001,WH001,6/11/25,732,654,96,79,187,"10,205",Available
PROD002,WH002,7/9/25,800,761,41,148,182,"33,404",Available
PROD001,RTL01,7/9/25,832,816,163,129,115,"46,049",Available
PROD004,RTL02,6/30/25,237,230,141,46,55,"41,631",Available
PROD001,RTL01,6/15/25,476,405,56,58,13,"32,282",Available
PROD002,WH002,6/19/25,808,803,97,52,115,"34,706",Available
PROD004,WH001,7/5/25,653,646,57,78,129,"41,509",Available
PROD005,WH002,6/19/25,506,498,87,96,198,"36,015",Available
PROD004,RTL02,7/1/25,408,345,20,34,46,"48,370",Available
PROD001,RTL01,6/12/25,811,728,196,49,179,"35,363",Available
PROD005,RTL02,6/28/25,275,175,24,40,51,"25,843",Available
PROD002,RTL01,6/22/25,821,733,94,68,73,"21,646",Available
PROD005,WH002,6/29/25,74,48,14,123,99,"27,269",Out of Stock
PROD002,RTL01,6/13/25,489,489,162,143,44,"26,405",Available
PROD005,WH001,6/11/25,369,315,73,75,163,"45,673",Available
PROD001,RTL02,7/1/25,681,620,18,12,79,"15,647",Available
PROD004,WH002,6/24/25,423,347,113,74,20,"5,362",Available
PROD002,RTL01,6/22/25,776,744,42,24,84,"30,123",Available
PROD002,RTL01,6/17/25,446,380,21,45,149,"43,001",Available
PROD005,WH001,6/15/25,908,870,125,29,100,"38,804",Available
PROD005,RTL01,7/5/25,146,96,9,47,162,"39,211",Available
PROD001,WH001,6/29/25,353,349,150,91,183,"30,438",Available
PROD004,WH001,7/2/25,550,540,130,132,125,"45,457",Available
PROD005,RTL01,6/10/25,178,87,73,14,139,"44,540",Available
PROD002,WH001,6/16/25,883,800,162,77,103,"11,679",Available
PROD004,WH002,6/14/25,356,333,30,100,186,"7,617",Available
PROD001,WH002,6/29/25,849,793,106,57,189,"40,669",Available
PROD001,WH002,6/27/25,963,899,76,144,132,"38,374",Available
PROD005,WH002,7/8/25,550,454,186,140,53,"42,729",Available
PROD002,WH002,6/12/25,315,280,102,81,136,"16,328",Available
PROD002,WH002,7/8/25,493,418,188,52,127,"41,579",Available
PROD005,RTL02,7/8/25,590,559,132,93,179,"2,066",Available
PROD005,RTL02,6/23/25,127,122,184,50,141,"15,987",Available
PROD002,RTL01,6/29/25,122,98,19,64,111,"30,452",Available
PROD005,WH002,6/27/25,961,874,60,142,181,"35,208",Available
PROD002,WH002,6/10/25,187,168,126,48,38,"25,203",Available
PROD004,RTL02,7/7/25,825,772,86,116,81,"30,145",Available
PROD004,RTL02,7/8/25,523,482,88,62,100,"37,811",Available
PROD002,WH001,6/29/25,825,733,13,121,139,"18,269",Available
PROD002,WH001,6/29/25,308,219,67,143,94,"47,985",Available
PROD005,WH002,7/1/25,928,891,137,18,150,"26,414",Available
PROD003,RTL02,7/8/25,995,933,90,106,50,"29,826",Available
PROD003,WH001,7/5/25,241,148,153,119,17,"18,197",Available
PROD004,WH002,7/2/25,119,73,42,22,174,"33,308",Available
PROD005,WH001,7/4/25,930,881,13,83,29,"13,781",Available
PROD001,WH002,6/19/25,87,0,123,99,106,"1,915",Out of Stock
PROD005,WH002,6/19/25,569,541,162,23,166,"48,134",Available
PROD005,WH002,7/10/25,239,179,189,138,105,"19,996",Available
PROD002,RTL02,6/29/25,902,813,155,44,110,"36,701",Available
PROD005,WH001,6/11/25,225,183,94,119,58,"15,355",Available
PROD004,WH002,6/20/25,547,514,60,86,134,"40,186",Available
PROD005,RTL02,6/30/25,849,780,154,128,22,"46,279",Available
PROD002,WH001,7/1/25,529,464,122,89,137,"35,223",Available
PROD004,RTL01,7/7/25,217,124,181,117,185,"6,426",Available
PROD003,RTL01,7/10/25,245,198,0,59,195,"25,596",Available
PROD003,WH001,7/10/25,699,663,18,34,24,"6,024",Available
PROD004,RTL01,7/9/25,662,651,93,102,95,"9,591",Available
PROD004,RTL02,7/7/25,127,32,159,124,138,"28,858",Low
PROD001,RTL02,6/27/25,745,690,49,93,160,"14,632",Available
PROD001,WH001,6/17/25,412,377,170,123,33,"43,048",Available
PROD001,WH002,6/13/25,787,695,65,87,164,"13,385",Available
PROD003,RTL01,7/6/25,603,595,13,119,26,"45,215",Available
PROD003,WH001,6/11/25,973,909,174,31,25,"13,725",Available
PROD003,RTL02,6/15/25,659,590,73,42,49,"6,364",Available
PROD004,WH001,6/30/25,745,703,85,19,114,"35,523",Available
PROD001,RTL01,6/13/25,871,797,55,126,36,"10,070",Available
PROD001,RTL01,6/22/25,246,161,77,120,32,"11,556",Available
PROD002,RTL02,7/8/25,730,658,57,88,200,"49,515",Available
PROD004,RTL01,6/16/25,952,949,58,76,174,"46,968",Available
PROD002,RTL02,6/30/25,653,643,84,131,92,"26,916",Available
PROD002,RTL02,6/16/25,196,155,154,131,24,"43,906",Available
PROD001,WH001,6/24/25,827,820,107,54,17,"8,796",Available
PROD001,RTL02,6/22/25,870,786,138,139,179,"49,699",Available
PROD004,RTL01,6/21/25,734,730,171,79,70,"41,838",Available
PROD005,WH002,7/3/25,474,457,36,55,67,"6,489",Available
PROD002,RTL02,6/19/25,516,465,106,139,76,"39,490",Available
PROD002,RTL02,6/13/25,541,499,194,10,81,"32,937",Available
PROD005,WH002,6/10/25,508,497,121,108,180,"2,620",Available
PROD004,WH001,7/4/25,737,657,57,28,61,"37,338",Available
PROD002,RTL01,7/8/25,185,94,108,147,57,"18,021",Out of Stock
PROD003,WH001,7/4/25,219,168,25,13,97,"24,849",Available
PROD002,RTL02,7/6/25,217,136,40,75,59,"15,739",Available
PROD002,WH002,6/17/25,424,413,59,17,72,"45,306",Available
PROD004,WH001,6/14/25,760,682,112,105,137,"39,716",Available
PROD005,WH002,6/10/25,193,121,27,14,113,"7,115",Available
PROD003,RTL01,6/26/25,580,575,197,133,142,"25,230",Available
PROD004,WH001,7/10/25,464,396,59,115,80,"37,512",Available
PROD003,WH001,7/10/25,793,738,160,15,41,"46,489",Available
PROD004,RTL02,6/22/25,609,545,90,94,121,"28,165",Available
PROD004,WH002,6/30/25,330,306,99,80,170,"38,219",Available
PROD005,WH002,6/29/25,639,606,84,87,98,"49,877",Available
PROD001,RTL02,7/5/25,483,409,127,79,151,"38,459",Available
PROD004,WH001,7/1/25,966,953,152,145,90,"35,800",Available
PROD004,WH002,6/26/25,952,908,163,136,29,"8,176",Available
PROD004,WH001,7/6/25,222,160,126,90,14,"29,158",Available
PROD004,RTL01,6/12/25,521,438,36,15,168,"48,335",Available
PROD002,RTL02,6/23/25,521,447,56,76,63,"31,259",Available
PROD001,RTL01,6/16/25,704,634,99,110,18,"35,520",Available
PROD002,WH001,6/29/25,166,97,95,134,34,"44,984",Out of Stock
PROD004,WH002,6/13/25,902,828,66,66,193,"4,396",Available
PROD001,WH001,6/30/25,186,179,170,64,73,"23,736",Available
PROD004,RTL01,6/28/25,205,147,68,69,55,"33,834",Available
PROD003,RTL01,6/15/25,882,836,156,16,170,"39,387",Available
