Claim ID,Milestone Name,Milestone Date,Duration in Stage
CLM0538,Claim Assigned,3/15/24,0
CLM0538,Initial Contact Made,3/16/24,1
CLM0538,Investigation Complete,4/4/24,19
CLM0538,Settlement Offer Made,4/8/24,4
CLM0539,Claim Assigned,1/15/24,0
CLM0539,Initial Contact Made,1/16/24,1
CLM0539,Investigation Complete,2/22/24,37
CLM0540,Claim Assigned,1/9/24,0
CLM0540,Initial Contact Made,1/10/24,1
CLM0540,Investigation Complete,1/31/24,21
CLM0540,Settlement Offer Made,2/11/24,11
CLM0541,Claim Assigned,1/27/24,0
CLM0541,Initial Contact Made,1/28/24,1
CLM0541,Investigation Complete,2/18/24,21
CLM0541,Settlement Offer Made,3/4/24,15
CLM0542,Claim Assigned,3/15/24,0
CLM0542,Initial Contact Made,3/16/24,1
CLM0542,Investigation Complete,4/2/24,17
CLM0543,Claim Assigned,2/4/24,0
CLM0543,Initial Contact Made,2/5/24,1
CLM0543,Investigation Complete,2/27/24,22
CLM0543,Settlement Offer Made,3/4/24,6
CLM0543,Claim Closed,3/17/24,13
CLM0544,Claim Assigned,1/23/24,0
CLM0544,Initial Contact Made,1/24/24,1
CLM0545,Claim Assigned,3/26/24,0
CLM0545,Initial Contact Made,3/27/24,1
CLM0545,Investigation Complete,4/21/24,25
CLM0546,Claim Assigned,1/22/24,0
CLM0546,Initial Contact Made,1/23/24,1
CLM0547,Claim Assigned,1/13/24,0
CLM0547,Initial Contact Made,1/14/24,1
CLM0547,Investigation Complete,2/9/24,26
CLM0548,Claim Assigned,2/1/24,0
CLM0548,Initial Contact Made,2/2/24,1
CLM0549,Claim Assigned,1/22/24,0
CLM0549,Initial Contact Made,1/23/24,1
CLM0549,Investigation Complete,2/9/24,17
CLM0549,Settlement Offer Made,2/19/24,10
CLM0549,Claim Closed,2/24/24,5
CLM0550,Claim Assigned,1/31/24,0
CLM0550,Initial Contact Made,2/1/24,1
CLM0550,Investigation Complete,2/15/24,14
CLM0550,Settlement Offer Made,2/24/24,9
CLM0551,Claim Assigned,3/5/24,0
CLM0551,Initial Contact Made,3/6/24,1
CLM0551,Investigation Complete,4/11/24,36
CLM0551,Settlement Offer Made,4/24/24,13
CLM0551,Claim Closed,5/8/24,14
CLM0552,Claim Assigned,3/10/24,0
CLM0552,Initial Contact Made,3/11/24,1
CLM0552,Investigation Complete,3/29/24,18
CLM0553,Claim Assigned,3/6/24,0
CLM0553,Initial Contact Made,3/7/24,1
CLM0553,Investigation Complete,3/31/24,24
CLM0554,Claim Assigned,3/18/24,0
CLM0554,Initial Contact Made,3/19/24,1
CLM0555,Claim Assigned,3/13/24,0
CLM0555,Initial Contact Made,3/14/24,1
CLM0555,Investigation Complete,4/7/24,24
CLM0555,Settlement Offer Made,4/10/24,3
CLM0555,Claim Closed,4/23/24,13
CLM0556,Claim Assigned,1/2/24,0
CLM0556,Initial Contact Made,1/3/24,1
CLM0557,Claim Assigned,2/16/24,0
CLM0557,Initial Contact Made,2/17/24,1
CLM0557,Investigation Complete,3/26/24,38
CLM0557,Settlement Offer Made,3/31/24,5
CLM0558,Claim Assigned,3/2/24,0
CLM0558,Initial Contact Made,3/3/24,1
CLM0559,Claim Assigned,2/3/24,0
CLM0559,Initial Contact Made,2/4/24,1
CLM0559,Investigation Complete,2/23/24,19
CLM0559,Settlement Offer Made,2/27/24,4
CLM0560,Claim Assigned,3/5/24,0
CLM0560,Initial Contact Made,3/6/24,1
CLM0561,Claim Assigned,3/17/24,0
CLM0561,Initial Contact Made,3/18/24,1
CLM0562,Claim Assigned,1/10/24,0
CLM0562,Initial Contact Made,1/11/24,1
CLM0562,Investigation Complete,2/3/24,23
CLM0562,Settlement Offer Made,2/11/24,8
CLM0562,Claim Closed,2/18/24,7
CLM0563,Claim Assigned,1/7/24,0
CLM0563,Initial Contact Made,1/8/24,1
CLM0563,Investigation Complete,2/10/24,33
CLM0563,Settlement Offer Made,2/13/24,3
CLM0563,Claim Closed,2/24/24,11
CLM0564,Claim Assigned,2/26/24,0
CLM0564,Initial Contact Made,2/27/24,1
CLM0565,Claim Assigned,1/6/24,0
CLM0565,Initial Contact Made,1/7/24,1
CLM0565,Investigation Complete,1/22/24,15
CLM0565,Settlement Offer Made,2/6/24,15
CLM0565,Claim Closed,2/15/24,9
CLM0566,Claim Assigned,2/15/24,0
CLM0566,Initial Contact Made,2/16/24,1
CLM0566,Investigation Complete,3/12/24,25
CLM0567,Claim Assigned,2/24/24,0
CLM0567,Initial Contact Made,2/25/24,1
CLM0568,Claim Assigned,3/11/24,0
CLM0568,Initial Contact Made,3/12/24,1
CLM0568,Investigation Complete,3/28/24,16
CLM0568,Settlement Offer Made,4/7/24,10
CLM0568,Claim Closed,4/18/24,11
CLM0569,Claim Assigned,3/7/24,0
CLM0569,Initial Contact Made,3/8/24,1
CLM0569,Investigation Complete,4/13/24,36
CLM0570,Claim Assigned,3/14/24,0
CLM0570,Initial Contact Made,3/15/24,1
CLM0570,Investigation Complete,4/20/24,36
CLM0571,Claim Assigned,3/6/24,0
CLM0571,Initial Contact Made,3/7/24,1
CLM0571,Investigation Complete,4/10/24,34
CLM0571,Settlement Offer Made,4/21/24,11
CLM0571,Claim Closed,4/26/24,5
CLM0572,Claim Assigned,3/29/24,0
CLM0572,Initial Contact Made,3/30/24,1
CLM0572,Investigation Complete,5/1/24,32
CLM0572,Settlement Offer Made,5/16/24,15
CLM0573,Claim Assigned,3/21/24,0
CLM0573,Initial Contact Made,3/22/24,1
CLM0574,Claim Assigned,3/9/24,0
CLM0574,Initial Contact Made,3/10/24,1
CLM0574,Investigation Complete,4/13/24,34
CLM0574,Settlement Offer Made,4/20/24,7
CLM0575,Claim Assigned,1/3/24,0
CLM0575,Initial Contact Made,1/4/24,1
CLM0576,Claim Assigned,1/29/24,0
CLM0576,Initial Contact Made,1/30/24,1
CLM0576,Investigation Complete,2/11/24,12
CLM0576,Settlement Offer Made,2/19/24,8
CLM0577,Claim Assigned,1/22/24,0
CLM0577,Initial Contact Made,1/23/24,1
CLM0577,Investigation Complete,2/12/24,20
CLM0577,Settlement Offer Made,2/27/24,15
CLM0577,Claim Closed,3/2/24,4
CLM0578,Claim Assigned,2/24/24,0
CLM0578,Initial Contact Made,2/25/24,1
CLM0578,Investigation Complete,3/30/24,34
CLM0578,Settlement Offer Made,4/13/24,14
CLM0578,Claim Closed,4/22/24,9
CLM0579,Claim Assigned,1/2/24,0
CLM0579,Initial Contact Made,1/3/24,1
CLM0579,Investigation Complete,2/7/24,35
CLM0579,Settlement Offer Made,2/10/24,3
CLM0580,Claim Assigned,1/15/24,0
CLM0580,Initial Contact Made,1/16/24,1
CLM0580,Investigation Complete,2/10/24,25
CLM0580,Settlement Offer Made,2/18/24,8
CLM0581,Claim Assigned,3/31/24,0
CLM0581,Initial Contact Made,4/1/24,1
CLM0581,Investigation Complete,5/1/24,30
CLM0581,Settlement Offer Made,5/5/24,4
CLM0582,Claim Assigned,2/29/24,0
CLM0582,Initial Contact Made,3/1/24,1
CLM0583,Claim Assigned,1/29/24,0
CLM0583,Initial Contact Made,1/30/24,1
CLM0584,Claim Assigned,2/10/24,0
CLM0584,Initial Contact Made,2/11/24,1
CLM0584,Investigation Complete,3/21/24,39
CLM0585,Claim Assigned,2/11/24,0
CLM0585,Initial Contact Made,2/12/24,1
CLM0586,Claim Assigned,2/28/24,0
CLM0586,Initial Contact Made,2/29/24,1
CLM0586,Investigation Complete,3/24/24,24
CLM0586,Settlement Offer Made,3/30/24,6
CLM0587,Claim Assigned,3/14/24,0
CLM0587,Initial Contact Made,3/15/24,1
CLM0587,Investigation Complete,4/23/24,39
CLM0587,Settlement Offer Made,4/26/24,3
CLM0588,Claim Assigned,3/31/24,0
CLM0588,Initial Contact Made,4/1/24,1
CLM0588,Investigation Complete,4/30/24,29
CLM0588,Settlement Offer Made,5/6/24,6
CLM0589,Claim Assigned,3/5/24,0
CLM0589,Initial Contact Made,3/6/24,1
CLM0590,Claim Assigned,3/11/24,0
CLM0590,Initial Contact Made,3/12/24,1
CLM0590,Investigation Complete,4/16/24,35
CLM0591,Claim Assigned,2/21/24,0
CLM0591,Initial Contact Made,2/22/24,1
CLM0591,Investigation Complete,3/10/24,17
CLM0591,Settlement Offer Made,3/16/24,6
CLM0591,Claim Closed,3/19/24,3
CLM0592,Claim Assigned,2/26/24,0
CLM0592,Initial Contact Made,2/27/24,1
CLM0592,Investigation Complete,3/14/24,16
CLM0592,Settlement Offer Made,3/27/24,13
CLM0593,Claim Assigned,1/4/24,0
CLM0593,Initial Contact Made,1/5/24,1
CLM0594,Claim Assigned,2/3/24,0
CLM0594,Initial Contact Made,2/4/24,1
CLM0594,Investigation Complete,3/13/24,38
CLM0595,Claim Assigned,2/29/24,0
CLM0595,Initial Contact Made,3/1/24,1
CLM0595,Investigation Complete,3/26/24,25
CLM0596,Claim Assigned,3/29/24,0
CLM0596,Initial Contact Made,3/30/24,1
CLM0596,Investigation Complete,4/21/24,22
CLM0596,Settlement Offer Made,5/4/24,13
CLM0596,Claim Closed,5/9/24,5
CLM0597,Claim Assigned,3/14/24,0
CLM0597,Initial Contact Made,3/15/24,1
CLM0598,Claim Assigned,3/27/24,0
CLM0598,Initial Contact Made,3/28/24,1
CLM0599,Claim Assigned,3/12/24,0
CLM0599,Initial Contact Made,3/13/24,1
CLM0600,Claim Assigned,3/18/24,0
CLM0600,Initial Contact Made,3/19/24,1
CLM0600,Investigation Complete,4/7/24,19
CLM0600,Settlement Offer Made,4/17/24,10
CLM0601,Claim Assigned,1/22/24,0
CLM0601,Initial Contact Made,1/23/24,1
CLM0601,Investigation Complete,2/16/24,24
CLM0601,Settlement Offer Made,2/22/24,6
CLM0601,Claim Closed,2/29/24,7
CLM0602,Claim Assigned,3/11/24,0
CLM0602,Initial Contact Made,3/12/24,1
CLM0602,Investigation Complete,4/8/24,27
CLM0602,Settlement Offer Made,4/16/24,8
CLM0602,Claim Closed,4/30/24,14
CLM0603,Claim Assigned,1/5/24,0
CLM0603,Initial Contact Made,1/6/24,1
CLM0604,Claim Assigned,2/17/24,0
CLM0604,Initial Contact Made,2/18/24,1
CLM0604,Investigation Complete,3/21/24,32
CLM0605,Claim Assigned,3/30/24,0
CLM0605,Initial Contact Made,3/31/24,1
CLM0606,Claim Assigned,2/27/24,0
CLM0606,Initial Contact Made,2/28/24,1
CLM0607,Claim Assigned,2/11/24,0
CLM0607,Initial Contact Made,2/12/24,1
CLM0607,Investigation Complete,3/15/24,32
CLM0608,Claim Assigned,3/8/24,0
CLM0608,Initial Contact Made,3/9/24,1
CLM0608,Investigation Complete,4/16/24,38
CLM0609,Claim Assigned,3/6/24,0
CLM0609,Initial Contact Made,3/7/24,1
CLM0609,Investigation Complete,3/28/24,21
CLM0609,Settlement Offer Made,4/6/24,9
CLM0609,Claim Closed,4/12/24,6
CLM0610,Claim Assigned,3/18/24,0
CLM0610,Initial Contact Made,3/19/24,1
CLM0610,Investigation Complete,3/31/24,12
CLM0611,Claim Assigned,2/29/24,0
CLM0611,Initial Contact Made,3/1/24,1
CLM0611,Investigation Complete,3/15/24,14
CLM0611,Settlement Offer Made,3/19/24,4
CLM0612,Claim Assigned,1/21/24,0
CLM0612,Initial Contact Made,1/22/24,1
CLM0613,Claim Assigned,3/1/24,0
CLM0613,Initial Contact Made,3/2/24,1
CLM0613,Investigation Complete,3/17/24,15
CLM0614,Claim Assigned,3/31/24,0
CLM0614,Initial Contact Made,4/1/24,1
CLM0614,Investigation Complete,4/30/24,29
CLM0614,Settlement Offer Made,5/12/24,12
CLM0615,Claim Assigned,2/1/24,0
CLM0615,Initial Contact Made,2/2/24,1
CLM0615,Investigation Complete,2/18/24,16
CLM0615,Settlement Offer Made,3/1/24,12
CLM0616,Claim Assigned,3/6/24,0
CLM0616,Initial Contact Made,3/7/24,1
CLM0617,Claim Assigned,1/16/24,0
CLM0617,Initial Contact Made,1/17/24,1
CLM0617,Investigation Complete,2/24/24,38
CLM0617,Settlement Offer Made,2/27/24,3
CLM0617,Claim Closed,3/6/24,8
CLM0618,Claim Assigned,1/11/24,0
CLM0618,Initial Contact Made,1/12/24,1
CLM0618,Investigation Complete,1/30/24,18
CLM0619,Claim Assigned,2/6/24,0
CLM0619,Initial Contact Made,2/7/24,1
CLM0619,Investigation Complete,2/19/24,12
CLM0620,Claim Assigned,3/8/24,0
CLM0620,Initial Contact Made,3/9/24,1
CLM0620,Investigation Complete,3/22/24,13
CLM0621,Claim Assigned,3/9/24,0
CLM0621,Initial Contact Made,3/10/24,1
CLM0621,Investigation Complete,4/12/24,33
CLM0621,Settlement Offer Made,4/26/24,14
CLM0621,Claim Closed,5/9/24,13
CLM0622,Claim Assigned,1/27/24,0
CLM0622,Initial Contact Made,1/28/24,1
CLM0623,Claim Assigned,2/25/24,0
CLM0623,Initial Contact Made,2/26/24,1
CLM0623,Investigation Complete,3/19/24,22
CLM0623,Settlement Offer Made,3/30/24,11
CLM0623,Claim Closed,4/13/24,14
CLM0624,Claim Assigned,1/22/24,0
CLM0624,Initial Contact Made,1/23/24,1
CLM0624,Investigation Complete,2/7/24,15
CLM0624,Settlement Offer Made,2/10/24,3
CLM0625,Claim Assigned,2/23/24,0
CLM0625,Initial Contact Made,2/24/24,1
CLM0625,Investigation Complete,3/14/24,19
CLM0625,Settlement Offer Made,3/23/24,9
CLM0625,Claim Closed,4/3/24,11
CLM0626,Claim Assigned,2/4/24,0
CLM0626,Initial Contact Made,2/5/24,1
CLM0626,Investigation Complete,2/20/24,15
CLM0626,Settlement Offer Made,2/28/24,8
CLM0627,Claim Assigned,2/22/24,0
CLM0627,Initial Contact Made,2/23/24,1
CLM0628,Claim Assigned,3/18/24,0
CLM0628,Initial Contact Made,3/19/24,1
CLM0628,Investigation Complete,4/7/24,19
CLM0628,Settlement Offer Made,4/10/24,3
CLM0629,Claim Assigned,3/17/24,0
CLM0629,Initial Contact Made,3/18/24,1
CLM0629,Investigation Complete,4/15/24,28
CLM0629,Settlement Offer Made,4/18/24,3
CLM0629,Claim Closed,4/27/24,9
CLM0630,Claim Assigned,3/4/24,0
CLM0630,Initial Contact Made,3/5/24,1
CLM0630,Investigation Complete,4/5/24,31
CLM0630,Settlement Offer Made,4/20/24,15
CLM0630,Claim Closed,4/28/24,8
CLM0631,Claim Assigned,1/27/24,0
CLM0631,Initial Contact Made,1/28/24,1
CLM0631,Investigation Complete,2/11/24,14
CLM0631,Settlement Offer Made,2/20/24,9
CLM0631,Claim Closed,3/1/24,10
CLM0632,Claim Assigned,1/14/24,0
CLM0632,Initial Contact Made,1/15/24,1
CLM0632,Investigation Complete,1/31/24,16
CLM0633,Claim Assigned,2/20/24,0
CLM0633,Initial Contact Made,2/21/24,1
CLM0633,Investigation Complete,3/23/24,31
CLM0634,Claim Assigned,1/24/24,0
CLM0634,Initial Contact Made,1/25/24,1
CLM0635,Claim Assigned,3/2/24,0
CLM0635,Initial Contact Made,3/3/24,1
CLM0635,Investigation Complete,4/5/24,33
CLM0635,Settlement Offer Made,4/14/24,9
CLM0635,Claim Closed,4/29/24,15
CLM0636,Claim Assigned,2/13/24,0
CLM0636,Initial Contact Made,2/14/24,1
CLM0636,Investigation Complete,3/11/24,26
CLM0636,Settlement Offer Made,3/17/24,6
CLM0636,Claim Closed,4/1/24,15
CLM0637,Claim Assigned,3/21/24,0
CLM0637,Initial Contact Made,3/22/24,1
CLM0637,Investigation Complete,4/24/24,33
CLM0637,Settlement Offer Made,4/28/24,4
CLM0637,Claim Closed,5/3/24,5
CLM0638,Claim Assigned,1/22/24,0
CLM0638,Initial Contact Made,1/23/24,1
CLM0638,Investigation Complete,2/14/24,22
CLM0639,Claim Assigned,1/12/24,0
CLM0639,Initial Contact Made,1/13/24,1
CLM0639,Investigation Complete,2/12/24,30
CLM0639,Settlement Offer Made,2/21/24,9
CLM0640,Claim Assigned,1/20/24,0
CLM0640,Initial Contact Made,1/21/24,1
CLM0640,Investigation Complete,2/28/24,38
CLM0640,Settlement Offer Made,3/5/24,6
CLM0640,Claim Closed,3/10/24,5
CLM0641,Claim Assigned,1/17/24,0
CLM0641,Initial Contact Made,1/18/24,1
CLM0641,Investigation Complete,1/31/24,13
CLM0642,Claim Assigned,1/30/24,0
CLM0642,Initial Contact Made,1/31/24,1
CLM0642,Investigation Complete,2/21/24,21
CLM0643,Claim Assigned,1/3/24,0
CLM0643,Initial Contact Made,1/4/24,1
CLM0643,Investigation Complete,1/30/24,26
CLM0643,Settlement Offer Made,2/2/24,3
CLM0643,Claim Closed,2/11/24,9
CLM0644,Claim Assigned,3/18/24,0
CLM0644,Initial Contact Made,3/19/24,1
CLM0644,Investigation Complete,4/10/24,22
CLM0644,Settlement Offer Made,4/17/24,7
CLM0644,Claim Closed,4/25/24,8
CLM0645,Claim Assigned,3/22/24,0
CLM0645,Initial Contact Made,3/23/24,1
CLM0645,Investigation Complete,4/26/24,34
CLM0645,Settlement Offer Made,5/4/24,8
CLM0645,Claim Closed,5/9/24,5
CLM0646,Claim Assigned,3/31/24,0
CLM0646,Initial Contact Made,4/1/24,1
CLM0646,Investigation Complete,4/14/24,13
CLM0647,Claim Assigned,1/21/24,0
CLM0647,Initial Contact Made,1/22/24,1
CLM0647,Investigation Complete,2/19/24,28
CLM0647,Settlement Offer Made,2/28/24,9
CLM0647,Claim Closed,3/14/24,15
CLM0648,Claim Assigned,1/30/24,0
CLM0648,Initial Contact Made,1/31/24,1
CLM0649,Claim Assigned,1/15/24,0
CLM0649,Initial Contact Made,1/16/24,1
CLM0649,Investigation Complete,2/10/24,25
CLM0649,Settlement Offer Made,2/19/24,9
CLM0649,Claim Closed,3/4/24,14
CLM0650,Claim Assigned,2/29/24,0
CLM0650,Initial Contact Made,3/1/24,1
CLM0650,Investigation Complete,4/1/24,31
CLM0650,Settlement Offer Made,4/11/24,10
CLM0651,Claim Assigned,3/13/24,0
CLM0651,Initial Contact Made,3/14/24,1
CLM0651,Investigation Complete,4/7/24,24
CLM0651,Settlement Offer Made,4/12/24,5
CLM0652,Claim Assigned,3/30/24,0
CLM0652,Initial Contact Made,3/31/24,1
CLM0652,Investigation Complete,4/11/24,11
CLM0652,Settlement Offer Made,4/19/24,8
CLM0652,Claim Closed,4/22/24,3
CLM0653,Claim Assigned,3/3/24,0
CLM0653,Initial Contact Made,3/4/24,1
CLM0653,Investigation Complete,3/23/24,19
CLM0653,Settlement Offer Made,4/4/24,12
CLM0653,Claim Closed,4/10/24,6
CLM0654,Claim Assigned,1/18/24,0
CLM0654,Initial Contact Made,1/19/24,1
CLM0654,Investigation Complete,2/13/24,25
CLM0655,Claim Assigned,2/11/24,0
CLM0655,Initial Contact Made,2/12/24,1
CLM0655,Investigation Complete,2/27/24,15
CLM0655,Settlement Offer Made,3/8/24,10
CLM0656,Claim Assigned,3/26/24,0
CLM0656,Initial Contact Made,3/27/24,1
CLM0657,Claim Assigned,1/13/24,0
CLM0657,Initial Contact Made,1/14/24,1
CLM0657,Investigation Complete,2/7/24,24
CLM0657,Settlement Offer Made,2/16/24,9
CLM0657,Claim Closed,2/26/24,10
CLM0658,Claim Assigned,1/29/24,0
CLM0658,Initial Contact Made,1/30/24,1
CLM0658,Investigation Complete,3/3/24,33
CLM0658,Settlement Offer Made,3/18/24,15
CLM0658,Claim Closed,3/23/24,5
CLM0659,Claim Assigned,3/11/24,0
CLM0659,Initial Contact Made,3/12/24,1
CLM0659,Investigation Complete,4/6/24,25
CLM0660,Claim Assigned,1/17/24,0
CLM0660,Initial Contact Made,1/18/24,1
CLM0660,Investigation Complete,1/28/24,10
CLM0660,Settlement Offer Made,2/4/24,7
CLM0661,Claim Assigned,2/8/24,0
CLM0661,Initial Contact Made,2/9/24,1
CLM0661,Investigation Complete,3/4/24,24
CLM0661,Settlement Offer Made,3/15/24,11
CLM0662,Claim Assigned,1/4/24,0
CLM0662,Initial Contact Made,1/5/24,1
CLM0662,Investigation Complete,1/25/24,20
CLM0662,Settlement Offer Made,1/28/24,3
CLM0663,Claim Assigned,3/30/24,0
CLM0663,Initial Contact Made,3/31/24,1
CLM0664,Claim Assigned,1/30/24,0
CLM0664,Initial Contact Made,1/31/24,1
CLM0664,Investigation Complete,2/10/24,10
CLM0664,Settlement Offer Made,2/15/24,5
CLM0665,Claim Assigned,1/19/24,0
CLM0665,Initial Contact Made,1/20/24,1
CLM0665,Investigation Complete,2/26/24,37
CLM0665,Settlement Offer Made,3/3/24,6
CLM0665,Claim Closed,3/11/24,8
CLM0666,Claim Assigned,3/24/24,0
CLM0666,Initial Contact Made,3/25/24,1
CLM0666,Investigation Complete,4/27/24,33
CLM0666,Settlement Offer Made,5/9/24,12
CLM0666,Claim Closed,5/19/24,10
CLM0667,Claim Assigned,2/17/24,0
CLM0667,Initial Contact Made,2/18/24,1
CLM0667,Investigation Complete,3/9/24,20
CLM0668,Claim Assigned,1/25/24,0
CLM0668,Initial Contact Made,1/26/24,1
CLM0668,Investigation Complete,3/5/24,39
CLM0668,Settlement Offer Made,3/14/24,9
CLM0668,Claim Closed,3/26/24,12
CLM0669,Claim Assigned,3/2/24,0
CLM0669,Initial Contact Made,3/3/24,1
CLM0669,Investigation Complete,3/23/24,20
CLM0670,Claim Assigned,3/1/24,0
CLM0670,Initial Contact Made,3/2/24,1
CLM0670,Investigation Complete,3/21/24,19
CLM0671,Claim Assigned,1/7/24,0
CLM0671,Initial Contact Made,1/8/24,1
CLM0672,Claim Assigned,1/2/24,0
CLM0672,Initial Contact Made,1/3/24,1
CLM0672,Investigation Complete,1/17/24,14
CLM0672,Settlement Offer Made,1/23/24,6
CLM0673,Claim Assigned,3/11/24,0
CLM0673,Initial Contact Made,3/12/24,1
CLM0674,Claim Assigned,1/20/24,0
CLM0674,Initial Contact Made,1/21/24,1
CLM0674,Investigation Complete,2/23/24,33
CLM0674,Settlement Offer Made,2/28/24,5
CLM0674,Claim Closed,3/10/24,11
CLM0675,Claim Assigned,1/7/24,0
CLM0675,Initial Contact Made,1/8/24,1
CLM0675,Investigation Complete,2/17/24,40
CLM0675,Settlement Offer Made,3/2/24,14
CLM0676,Claim Assigned,3/26/24,0
CLM0676,Initial Contact Made,3/27/24,1
CLM0676,Investigation Complete,4/18/24,22
CLM0676,Settlement Offer Made,4/27/24,9
CLM0676,Claim Closed,5/4/24,7
CLM0677,Claim Assigned,1/24/24,0
CLM0677,Initial Contact Made,1/25/24,1
CLM0677,Investigation Complete,2/20/24,26
CLM0677,Settlement Offer Made,2/29/24,9
CLM0677,Claim Closed,3/7/24,7
CLM0678,Claim Assigned,3/29/24,0
CLM0678,Initial Contact Made,3/30/24,1
CLM0678,Investigation Complete,5/2/24,33
CLM0678,Settlement Offer Made,5/17/24,15
CLM0679,Claim Assigned,2/26/24,0
CLM0679,Initial Contact Made,2/27/24,1
CLM0679,Investigation Complete,3/12/24,14
CLM0679,Settlement Offer Made,3/24/24,12
CLM0679,Claim Closed,4/6/24,13
CLM0680,Claim Assigned,1/2/24,0
CLM0680,Initial Contact Made,1/3/24,1
CLM0680,Investigation Complete,1/15/24,12
CLM0681,Claim Assigned,1/28/24,0
CLM0681,Initial Contact Made,1/29/24,1
CLM0682,Claim Assigned,2/4/24,0
CLM0682,Initial Contact Made,2/5/24,1
CLM0682,Investigation Complete,3/4/24,28
CLM0682,Settlement Offer Made,3/19/24,15
CLM0683,Claim Assigned,1/18/24,0
CLM0683,Initial Contact Made,1/19/24,1
CLM0684,Claim Assigned,2/9/24,0
CLM0684,Initial Contact Made,2/10/24,1
CLM0684,Investigation Complete,3/12/24,31
CLM0684,Settlement Offer Made,3/22/24,10
CLM0684,Claim Closed,4/5/24,14
CLM0685,Claim Assigned,1/2/24,0
CLM0685,Initial Contact Made,1/3/24,1
CLM0685,Investigation Complete,1/17/24,14
CLM0686,Claim Assigned,1/21/24,0
CLM0686,Initial Contact Made,1/22/24,1
CLM0686,Investigation Complete,2/17/24,26
CLM0686,Settlement Offer Made,3/2/24,14
CLM0686,Claim Closed,3/7/24,5
CLM0687,Claim Assigned,3/23/24,0
CLM0687,Initial Contact Made,3/24/24,1
CLM0687,Investigation Complete,4/3/24,10
CLM0687,Settlement Offer Made,4/14/24,11
CLM0688,Claim Assigned,2/20/24,0
CLM0688,Initial Contact Made,2/21/24,1
CLM0688,Investigation Complete,3/24/24,32
CLM0688,Settlement Offer Made,4/2/24,9
CLM0689,Claim Assigned,1/7/24,0
CLM0689,Initial Contact Made,1/8/24,1
CLM0689,Investigation Complete,2/16/24,39
CLM0689,Settlement Offer Made,2/22/24,6
CLM0690,Claim Assigned,3/21/24,0
CLM0690,Initial Contact Made,3/22/24,1
CLM0691,Claim Assigned,2/5/24,0
CLM0691,Initial Contact Made,2/6/24,1
CLM0691,Investigation Complete,2/19/24,13
CLM0692,Claim Assigned,3/1/24,0
